default,housing,loan,deposit,customerID,job_admin,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,age,balance,day,duration,campaign,pdays,previous
0,1,0,1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1514987879922637,0.16781496242720073,-0.9102044862890742,1.1044127694191386,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1514987879922637,-0.3529116701514936,-0.9102044862890742,4.935027130972214,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1514987879922637,-0.5327934133889223,-0.9102044862890742,2.1520037743818126,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3525025785891474,-0.35508265670780736,-0.9102044862890742,1.7634741434203813,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5205030341162844,-0.4608407160939508,-0.7913680377101647,0.7043711493921833,0.5490464311702045,-0.4814368433202895,-0.362947229569182
0,1,0,1,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8565039451705585,-0.4664232529530434,-0.7913680377101647,0.31871951569713286,0.18138022647689922,-0.4814368433202895,-0.362947229569182
0,1,0,1,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1514987879922637,-0.4723159307487523,-0.7913680377101647,1.6023062965030468,0.18138022647689922,-0.4814368433202895,-0.362947229569182
0,1,0,1,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8565039451705585,-0.37803308601741037,-0.7913680377101647,0.4770093653480864,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.108504628461264,-0.2378493826668625,-0.7913680377101647,0.9720248951656139,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
1,1,0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.77250371740699,-0.4735564944952173,-0.7913680377101647,0.8079790509818984,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5795026599729285,-0.45308719267854436,-0.7913680377101647,1.8872280258747631,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.2765050839884011,-0.447814796756068,-0.7913680377101647,0.8108570482482793,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.10050189529844185,-0.47014494419243846,-0.7913680377101647,3.7982182107517293,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6885034896434215,-0.35229138827826106,-0.7913680377101647,0.8425150181784701,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,0,0,1,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.77250371740699,-0.37679252227094534,-0.43485869197343635,1.1072907666855196,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,0,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5205030341162844,-0.34484800579947095,-0.3160222433945269,0.37915745829113334,0.5490464311702045,-0.4814368433202895,-0.362947229569182
0,1,0,1,37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6885034896434215,-0.47169564887551974,-0.3160222433945269,2.802431156583913,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.2685023508255789,-0.4363395821012665,-0.3160222433945269,0.5633492833395156,0.5490464311702045,-0.4814368433202895,-0.362947229569182
0,1,0,1,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.5285057672791067,-0.472005789812136,-0.3160222433945269,0.06545575625560723,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,1,1,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5795026599729285,-0.08184849154888559,-0.3160222433945269,1.8498140614118106,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714999268101063,0.13121833190648247,-0.3160222433945269,0.8943189689733275,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.31949924351940073,-0.5957520235220223,-0.3160222433945269,0.2813055512341802,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.43650280635271593,-0.11193216240066245,-0.3160222433945269,1.8095220996824768,0.5490464311702045,-0.4814368433202895,-0.362947229569182
0,1,0,1,44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9075008378643804,0.22146934446181304,-0.3160222433945269,1.3605545261270453,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5205030341162844,-0.38020407257372413,-0.3160222433945269,1.6483542527651425,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1514987879922637,0.5455666232258009,-0.3160222433945269,3.8816801314767777,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9075008378643804,0.7434365407869724,-0.19718579481561743,1.6397202609659995,0.18138022647689922,-0.4814368433202895,-0.362947229569182
0,1,0,1,48,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9915010656279489,-0.025712982021343204,-0.19718579481561743,0.29857353483246607,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714999268101063,-0.4658029710798109,-0.19718579481561743,1.3231405616640926,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,0.02856168188650165,-0.19718579481561743,3.3981765907247743,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,1,1,51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.18450212306201036,-0.3129034893279965,-0.19718579481561743,2.7506272057890553,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,1,1,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.49550243220936,-0.0015219889652752128,-0.19718579481561743,2.1663937607137176,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,0.40228151050909045,-0.19718579481561743,1.3979684905899978,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714999268101063,-0.03749833761276094,-0.19718579481561743,0.738907116588755,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.10050189529844185,0.0028199841473523753,-0.19718579481561743,0.954756911567328,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5714999268101063,0.021738581280944008,-0.19718579481561743,1.1159247584846625,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5795026599729285,0.0049909707036661696,-0.19718579481561743,1.6051842937694278,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.10050189529844185,0.659388346963967,-0.19718579481561743,1.8872280258747631,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,0,0,1,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.327501976682223,-0.4735564944952173,-0.19718579481561743,1.37494451245895,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8235006101008119,1.7535655713461191,-0.19718579481561743,1.596550301970285,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,1.167709342078011,-0.19718579481561743,3.0240369460952476,0.18138022647689922,-0.4814368433202895,-0.362947229569182
0,1,0,1,62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,-0.044011297281702326,-0.07834934623670797,2.2728796595698135,0.5490464311702045,-0.4814368433202895,-0.362947229569182
0,1,0,1,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9075008378643804,-0.532483272452306,-0.07834934623670797,1.1015347721527575,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.49550243220936,-0.37400125384139904,-0.07834934623670797,0.9288549361698992,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.23549901575583224,-0.4279657768126276,-0.07834934623670797,0.31871951569713286,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,67,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,-0.5681494801631755,-0.07834934623670797,0.3676454692256094,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.23549901575583224,0.9471991361438528,-0.07834934623670797,1.5505023457081892,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,69,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5795026599729285,-0.3761722403977128,-0.07834934623670797,1.576404321105618,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,70,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0245044006976955,2.8068041920949254,-0.07834934623670797,2.451315490085434,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,0,0,1,71,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,-0.5455091917901888,-0.07834934623670797,2.2556116759715277,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,0.28752936396107565,-0.07834934623670797,1.9562999602679065,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,73,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0674985602286952,-0.05021411601402745,-0.07834934623670797,4.301867732368399,1.2843788405568148,-0.4814368433202895,-0.362947229569182
0,1,0,1,74,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.43650280635271593,-0.38609675036943303,0.04048710234220148,0.410815428221324,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,75,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.18450212306201036,-0.4440931055166729,0.04048710234220148,1.2684586136028542,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,1,1,76,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8565039451705585,-0.42858605868586014,0.04048710234220148,0.8741729881086607,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,77,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.2765050839884011,-0.396951683151002,0.04048710234220148,2.218197711508575,0.18138022647689922,-0.4814368433202895,-0.362947229569182
0,1,0,1,78,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8565039451705585,-0.44471338738990546,0.04048710234220148,0.9087089553052324,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,79,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0245044006976955,-0.42269338089015124,0.04048710234220148,1.2396786409390443,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3525025785891474,-0.4580494476644045,0.04048710234220148,0.7101271439249452,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6885034896434215,-0.6022649831909637,0.04048710234220148,1.1360707393493292,-0.186285978216406,-0.4814368433202895,-0.362947229569182
0,1,0,1,82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.4445055395155382,-0.3463987104825522,0.04048710234220148,1.5533803429745703,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7395003823372434,-0.36066519356689997,0.04048710234220148,2.785163172985627,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,84,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.1925048562248326,0.6761359575412448,0.04048710234220148,1.5102103839788557,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
0,1,0,1,85,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0755012933915173,0.8892027809966129,0.04048710234220148,2.661409290531245,0.18138022647689922,-0.4814368433202895,-0.362947229569182
0,1,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.940504172934127,-0.20559472525877184,0.04048710234220148,2.3620975748276236,0.9167126358635097,-0.4814368433202895,-0.362947229569182
0,1,0,1,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6045032618798529,-0.2576984026103029,0.04048710234220148,1.9908359274644782,0.5490464311702045,-0.4814368433202895,-0.362947229569182
0,1,1,1,88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.3525025785891474,-0.22761473175852603,0.04048710234220148,2.3448295912293378,0.5490464311702045,-0.4814368433202895,-0.362947229569182
0,1,0,1,89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.016501667534873327,-0.15690259821001962,0.39699644807892986,1.4670404249831412,-0.5539521829097113,-0.4814368433202895,-0.362947229569182
